Site,plot,date,count,species,species_good,foodtype_broad,foodtype_specific,hostplants_genera,hostplants_family,wing_low,wing_high,exotic,specialization_distance,specialization_notes,gbif_totalCount,sampleSize,area_km2,minFlight,maxFlight,lengthFlight,gbif_notes,date_format,year,month,specialist,specialist_family
Creek Road,5,6/30/2017,1,"Psilocorsis reflexella Clemens, 1860",Psilocorsis reflexella,plants,woody,9,6,16,25,0,212.9960739,,944,944,939.6460685,4,9,6,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,5,6/30/2017,1,"Condylolomia participialis Grote, 1873",Condylolomia participialis,plants,woody,1,1,12,15,0,0,,789,789,293.0731485,6,8,3,NA,6/30/2017,2017,6,specialist,specialist
Creek Road,5,6/30/2017,2,"Parapediasia decorellus (Zincken, 1821)",Parapediasia decorellus,plants,herbaceous,NA,NA,19,27,0,NA,no host plant genera specified,296,296,418.1804386,6,8,3,NA,6/30/2017,2017,6,NA,NA
Creek Road,5,6/30/2017,1,"Xestia dolosa Franclemont, 1980",Xestia dolosa,plants,plants,41,26,37,46,0,234.1276775,,863,863,2392.743829,5,10,6,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,5,6/30/2017,1,"Catocala ilia (Cramer, 1776) ",Catocala ilia,plants,woody,1,1,65,82,0,0,,3864,3864,2605.194247,6,10,5,NA,6/30/2017,2017,6,specialist,specialist
Creek Road,5,6/30/2017,2,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/30/2017,2017,6,NA,NA
Creek Road,5,6/30/2017,4,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/30/2017,2017,6,NA,NA
Creek Road,5,6/30/2017,1,"Phaecasiophora confixana (Walker, 1863)",Phaecasiophora confixana,plants,woody,1,1,18,18,0,0,,215,215,169.2059494,5,8,4,NA,6/30/2017,2017,6,specialist,specialist
Creek Road,5,6/30/2017,7,"Chionodes thoraceochrella (Chambers, 1872)",Chionodes thoraceochrella,plants,woody,4,4,10,12,0,242.387948,,838,838,707.6196973,6,11,6,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,5,6/30/2017,1,"Chionodes obscurusella (Chambers, 1872)",Chionodes obscurusella,plants,woody,1,1,12,16,0,0,,477,477,799.8487414,4,8,5,NA,6/30/2017,2017,6,specialist,specialist
Creek Road,5,6/30/2017,1,"Natada nasoni (Grote, 1876) ",Natada nasoni,plants,woody,8,5,16,29,0,192.919246,,521,521,302.5592809,6,7,2,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,5,6/30/2017,1,"Eupithecia miserulata Grote, 1863",Eupithecia miserulata,plants,plants,68,35,12,20,0,275.2773369,,2060,2060,1410.212657,3,11,9,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,5,6/30/2017,1,"Apoda biguttata (Packard, 1864) ",Apoda biguttata,plants,woody,4,3,19,30,0,174.1328482,,1099,1099,547.8139761,5,8,4,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,5,6/30/2017,1,"Acronicta increta Morrison, 1874",Acronicta increta,plants,woody,5,2,35,35,0,148.9815773,,966,966,2547.165348,5,8,4,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,5,6/30/2017,1,"Eubaphe mendica (Walker, 1854) ",Eubaphe mendica,plants,plants,3,3,21,30,0,244.0323193,,1728,1728,933.6662684,5,11,7,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,5,6/30/2017,1,"Plutella xylostella (Linnaeus, 1758)",Plutella xylostella,plants,herbaceous,10,4,12,15,1,185.3696342,,80687,80687,37392.92236,2,11,10,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,5,6/30/2017,1,"Macrurocampa marthesia (Cramer, 1779) ",Macrurocampa marthesia,plants,woody,7,6,37,53,0,210.1024228,,1099,1099,587.469016,5,8,4,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,5,6/30/2017,1,"Martyringa latipennis (Walsingham, 1882) ",Martyringa latipennis,unknown,unknown,NA,NA,15,15,0,NA,unknown host plant,204,204,215.504422,6,8,3,NA,6/30/2017,2017,6,NA,NA
Creek Road,5,6/30/2017,2,"Elaphria grata Hubner, 1819",Elaphria grata,plants,plants,7,6,20,26,0,231.1655806,also says algae,2183,2183,1402.259018,4,10,7,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,5,6/30/2017,1,"Oligocentria semirufescens (Walker, 1865) ",Oligocentria semirufescens,plants,woody,14,7,30,45,0,208.3158757,,494,494,967.0706053,6,8,3,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,5,6/30/2017,1,"Spilosoma virginica (Fabricus, 1798)",Spilosoma virginica,plants,plants,93,46,32,52,0,246.1969647,also says fungus,7036,7036,10896.41632,1,11,11,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,5,6/30/2017,1,Peridroma saucia (Hübner [1808]),Peridroma saucia,plants,plants,85,42,40,52,1,283.9564891,0,15663,15663,19192.5161,4,11,8,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,5,6/30/2017,1,"Hypsopygia olinalis (Guenée, 1854)",Hypsopygia olinalis,plants,woody,3,2,16,24,0,456.744542,0,3663,3663,1067.506979,5,11,7,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,5,6/30/2017,1,"Renia discoloralis Guenée, 1854",Renia discoloralis,other,detritivore,NA,NA,35,45,0,NA,detritivore,832,832,901.7049352,5,10,6,NA,6/30/2017,2017,6,NA,NA
Creek Road,5,6/30/2017,1,"Anageshna primordialis (Dyar, 1907)",Anageshna primordialis,plants,woody,1,1,12,15,0,0,,2364,2364,894.6391327,5,10,6,NA,6/30/2017,2017,6,specialist,specialist
Creek Road,5,6/30/2017,1,"Blepharomastix ranalis (Guenèe, 1854)",Blepharomastix ranalis,plants,herbaceous,1,1,16,20,0,0,0,1958,1958,954.684498,5,11,7,NA,6/30/2017,2017,6,specialist,specialist
Creek Road,6,6/30/2017,1,"Decantha boreasella (Chambers, 1873) ",Decantha boreasella,plants,plants,2,2,15,15,0,NA,uses ferns,429,429,650.1504303,5,7,3,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,6,6/30/2017,1,"Natada nasoni (Grote, 1876) ",Natada nasoni,plants,woody,8,5,16,29,0,192.919246,,521,521,302.5592809,6,7,2,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,6,6/30/2017,1,"Blastobasis glandulella (Riley, 1871) ",Blastobasis glandulella,plants,woody,3,2,15,25,0,138.71214,,854,854,3100.612451,5,7,3,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,6,6/30/2017,1,"Atteva aurea (Fitch, 1856)",Atteva aurea,plants,woody,2,1,18,30,0,97.136287,,12282,12282,4924.522486,1,12,12,NA,6/30/2017,2017,6,generalist,specialist
Creek Road,6,6/30/2017,1,"Halysidota tessellaris (J.E.Smith, 1797)",Halysidota tessellaris,plants,plants,38,22,40,45,0,234.8397807,,12615,12615,5021.52725,3,9,7,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,6,6/30/2017,1,"Coelostathma discopunctana Clemens, 1860",Coelostathma discopunctana,plants,herbaceous,5,4,15,15,0,239.4543598,,950,950,558.8702286,5,10,6,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,6,6/30/2017,1,"Eudryas grata (Fabricius, 1793)",Eudryas grata,plants,plants,5,3,35,46,0,202.5765318,,3313,3313,654.1925511,5,9,5,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,6,6/30/2017,1,"Costaconvexa centrostrigaria (Wollaston, 1858) ",Costaconvexa centrostrigaria,plants,herbaceous,3,2,17,23,0,182.3705387,,7078,7078,2297.882414,1,12,12,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,6,6/30/2017,1,"Hyperstrotia nana Hübner, 1827 ",Hyperstrotia nana,plants,woody,4,3,20,20,0,180.5042277,0,342,342,341.0653445,5,8,4,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,6,6/30/2017,2,"Abagrotis anchocelioides (Guenee, 1852) ",Abagrotis anchocelioides,plants,plants,3,3,37,37,0,245.8382327,,72,72,198.096228,NA,NA,NA,no adult observations in the mid-atlantic,6/30/2017,2017,6,generalist,generalist
Creek Road,6,6/30/2017,1,"Fissicrambus mutabilis (Clemens, 1860)",Fissicrambus mutabilis,plants,herbaceous,9,1,23,24,0,40.96312181,,685,685,1310.278491,5,9,5,NA,6/30/2017,2017,6,generalist,specialist
Creek Road,6,6/30/2017,3,"Acrolophus popeanella (Clemens, 1859)",Acrolophus popeanella,plants,herbaceous,2,2,25.5,38,0,271.51641,,3344,3344,2245.914321,6,10,5,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,6,6/30/2017,1,"Macaria aemulataria Walker, 1861",Macaria aemulataria,plants,plants,9,7,22,28,0,224.9807757,,1620,1620,2864.804775,3,9,7,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,6,6/30/2017,1,"Scolecocampa liburna (Geyer, 1837) ",Scolecocampa liburna,plants,woody,6,6,35,43,0,232.3169363,also detritophagous,1523,1523,4043.829694,6,9,4,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,6,6/30/2017,2,"Condylolomia participialis Grote, 1873",Condylolomia participialis,plants,woody,1,1,12,15,0,0,,789,789,293.0731485,6,8,3,NA,6/30/2017,2017,6,specialist,specialist
Creek Road,6,6/30/2017,1,Ceratomia amyntor (Geyer [1835]),Ceratomia amyntor,plants,woody,8,7,88,115,0,224.4977316,,1365,1365,2587.70327,4,9,6,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,6,6/30/2017,1,"Renia flavipunctalis (Geyer, 1832)",Renia flavipunctalis,other,detritivore,NA,NA,26,31,0,NA,detritivore,952,952,1083.178049,6,9,4,NA,6/30/2017,2017,6,NA,NA
Creek Road,6,6/30/2017,1,"Eulithis gracilineata (Guenee, 1857)",Eulithis gracilineata,plants,plants,5,3,35,40,0,200.0772678,,340,340,647.0287602,6,9,4,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,6,6/30/2017,1,"Prochoerodes lineola (Goeze, 1781)",Prochoerodes lineola,plants,plants,33,20,43,46,0,372.4982214,,6511,6511,1528.086782,5,11,7,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,6,6/30/2017,1,"Speranza pustularia (Guenée, [1858])",Speranza pustularia,plants,woody,8,6,18,27,0,437.5198807,0,5415,5415,609.7300142,5,10,6,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,6,6/30/2017,7,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/30/2017,2017,6,NA,NA
Creek Road,6,6/30/2017,2,"Parallelia bistriaris Hübner, 1818 ",Parallelia bistriaris,plants,woody,4,4,33,43,0,214.0484653,0,3096,3096,577.5179887,2,9,8,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,6,6/30/2017,1,"Pseudotelphusa quercinigracella (Chambers, 1872) ",Pseudotelphusa quercinigracella,plants,woody,1,1,12,12,0,0,,401,401,908.954635,4,6,3,NA,6/30/2017,2017,6,specialist,specialist
Creek Road,6,6/30/2017,1,"Eupithecia miserulata Grote, 1863",Eupithecia miserulata,plants,plants,68,35,12,20,0,275.2773369,,2060,2060,1410.212657,3,11,9,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,6,6/30/2017,1,"Chionodes thoraceochrella (Chambers, 1872)",Chionodes thoraceochrella,plants,woody,4,4,10,12,0,242.387948,,838,838,707.6196973,6,11,6,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,6,6/30/2017,2,"Neodactria luteolellus (Clemens, 1860)",Neodactria luteolellus,plants,herbaceous,1,1,23,23,0,0,,421,421,1130.372431,6,7,2,NA,6/30/2017,2017,6,specialist,specialist
Creek Road,6,6/30/2017,1,"Acronicta ovata Grote, 1873",Acronicta ovata,plants,woody,6,4,28,35,0,181.8124903,,464,464,366.8994108,6,8,3,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,6,6/30/2017,1,"Callopistria mollissima (Guenée, 1852)",Callopistria mollissima,plants,herbaceous,3,3,21,27,0,NA,"only eats ferns, not in phylogenetic tree",1160,1160,547.0136431,5,9,5,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,6,6/30/2017,1,"Nemoria bistriaria Hübner, 1818 ",Nemoria bistriaria,plants,plants,10,7,22,25,0,224.839981,0,1869,1869,867.8888922,3,10,8,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,6,6/30/2017,2,"Argyrotaenia velutinana (Walker, 1863)",Argyrotaenia velutinana,plants,plants,38,24,11,18,0,328.4830992,,2371,2371,991.9245021,1,10,10,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,6,6/30/2017,1,"Caloptilia sassafrasella (Chambers, 1876)",Caloptilia sassafrasella,plants,woody,1,1,12,12,0,0,,32,32,461.1997596,8,8,1,NA,6/30/2017,2017,6,specialist,specialist
Creek Road,6,6/30/2017,2,"Scopula limboundata (Haworth, 1809) ",Scopula limboundata,plants,plants,19,12,20,31,0,224.4501324,,6874,6874,989.2983708,5,12,8,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,6,6/30/2017,1,"Sciota uvinella (Ragonot, 1887)",Sciota uvinella,plants,woody,1,1,14,18,0,0,,995,995,252.1767747,5,9,5,NA,6/30/2017,2017,6,specialist,specialist
Creek Road,6,6/30/2017,2,"Acronicta increta Morrison, 1874",Acronicta increta,plants,woody,5,2,35,35,0,148.9815773,,966,966,2547.165348,5,8,4,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,6,6/30/2017,1,"Acrolophus texanella (Chamber, 1878)",Acrolophus texanella,plants,herbaceous,NA,NA,19,19,0,NA,no host plant genera specified,735,735,503.8376788,6,7,2,NA,6/30/2017,2017,6,NA,NA
Creek Road,6,6/30/2017,1,"Spilosoma virginica (Fabricus, 1798)",Spilosoma virginica,plants,plants,93,46,32,52,0,246.1969647,also says fungus,7036,7036,10896.41632,1,11,11,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,6,6/30/2017,3,"Nadata gibbosa (J.E.Smith, 1797) ",Nadata gibbosa,plants,woody,14,7,38,59,0,213.1849728,,6069,6069,3064.012419,3,10,8,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,6,6/30/2017,3,"Datana ministra (Drury, 1773) ",Datana ministra,plants,woody,35,15,40,53,0,246.3958366,,1006,1006,1001.535666,5,8,4,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,8,6/30/2017,3,"Halysidota tessellaris (J.E.Smith, 1797)",Halysidota tessellaris,plants,plants,38,22,40,45,0,234.8397807,,12615,12615,5021.52725,3,9,7,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,8,6/30/2017,1,"Acrolophus popeanella (Clemens, 1859)",Acrolophus popeanella,plants,herbaceous,2,2,25.5,38,0,271.51641,,3344,3344,2245.914321,6,10,5,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,8,6/30/2017,1,"Macaria aemulataria Walker, 1861",Macaria aemulataria,plants,plants,9,7,22,28,0,224.9807757,,1620,1620,2864.804775,3,9,7,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,8,6/30/2017,1,"Crambus agitatellus Clemens, 1860",Crambus agitatellus,plants,herbaceous,NA,NA,17,22,0,NA,no host plant genera specified,4304,4304,621.9317247,5,9,5,NA,6/30/2017,2017,6,NA,NA
Creek Road,8,6/30/2017,2,"Acrolophus plumifrontella (Clemens, 1859)",Acrolophus plumifrontella,plants,herbaceous,1,1,26,36,0,0,,1108,1108,577.3009626,6,9,4,NA,6/30/2017,2017,6,specialist,specialist
Creek Road,8,6/30/2017,1,"Acrolophus panamae Busck, 1914",Acrolophus panamae,plants,herbaceous,NA,NA,10,17,0,NA,no host plant genera specified,325,325,512.127291,6,8,3,NA,6/30/2017,2017,6,NA,NA
Creek Road,8,6/30/2017,3,"Chionodes thoraceochrella (Chambers, 1872)",Chionodes thoraceochrella,plants,woody,4,4,10,12,0,242.387948,,838,838,707.6196973,6,11,6,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,8,6/30/2017,1,"Martyringa latipennis (Walsingham, 1882) ",Martyringa latipennis,unknown,unknown,NA,NA,15,15,0,NA,unknown host plant,204,204,215.504422,6,8,3,NA,6/30/2017,2017,6,NA,NA
Creek Road,8,6/30/2017,1,"Phaeoura quernaria J.E. Smith, 1797",Phaeoura quernaria,plants,woody,11,9,37,56,0,229.5521775,,1586,1586,2596.610776,4,8,5,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,8,6/30/2017,1,"Argyrotaenia velutinana (Walker, 1863)",Argyrotaenia velutinana,plants,plants,38,24,11,18,0,328.4830992,,2371,2371,991.9245021,1,10,10,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,8,6/30/2017,1,"Panopoda rufimargo (Hübner, 1818) ",Panopoda rufimargo,plants,woody,5,4,40,46,0,180.5767034,0,3052,3052,2054.146423,2,8,7,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,8,6/30/2017,1,"Dryocampa rubicunda (Fabricius, 1793)",Dryocampa rubicunda,plants,woody,5,4,34,52,0,208.7505052,,7666,7666,1949.647452,3,9,7,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,8,6/30/2017,1,"Acronicta increta Morrison, 1874",Acronicta increta,plants,woody,5,2,35,35,0,148.9815773,,966,966,2547.165348,5,8,4,NA,6/30/2017,2017,6,generalist,generalist
Creek Road,8,6/30/2017,1,"Anageshna primordialis (Dyar, 1907)",Anageshna primordialis,plants,woody,1,1,12,15,0,0,,2364,2364,894.6391327,5,10,6,NA,6/30/2017,2017,6,specialist,specialist
Creek Road,8,6/30/2017,1,"Idia rotundalis Walker, 1865",Idia rotundalis,other,detritivore,NA,NA,20,20,0,NA,detritivore and fungi,1962,1962,663.5559789,5,10,6,NA,6/30/2017,2017,6,NA,NA
Creek Road,8,6/30/2017,1,"Hybroma servulella Clemens, 1862",Hybroma servulella,unknown,unknown,NA,NA,11,11,0,NA,unknown host plant,203,203,285.087151,6,8,3,NA,6/30/2017,2017,6,NA,NA
Creek Road,8,6/30/2017,1,Elachista sp.,Elachista sp.,plants,herbaceous,NA,NA,6,6,0,NA,no host plant genera specified,NA,NA,NA,NA,NA,NA,no records in gbif at the species level,6/30/2017,2017,6,NA,NA
Ecology Woods,9,7/1/2017,2,"Epiblema abruptana (Walsingham, 1879)",Epiblema abruptana,plants,herbaceous,1,1,13,13,0,0,,326,326,389.1532483,4,8,5,NA,7/1/2017,2017,7,specialist,specialist
Ecology Woods,9,7/1/2017,3,"Blastobasis glandulella (Riley, 1871) ",Blastobasis glandulella,plants,woody,3,2,15,25,0,138.71214,,854,854,3100.612451,5,7,3,NA,7/1/2017,2017,7,generalist,generalist
Ecology Woods,9,7/1/2017,1,"Mythimna unipuncta (Haworth, 1809) ",Mythimna unipuncta,plants,plants,53,16,35,47,0,215.5845222,,16950,16950,16542.87114,1,12,12,NA,7/1/2017,2017,7,generalist,generalist
Ecology Woods,9,7/1/2017,1,"Spodoptera frugiperda (J.E.Smith, 1797)",Spodoptera frugiperda,plants,plants,97,40,25,40,0,238.5487657,,3539,3539,15736.74654,7,11,5,NA,7/1/2017,2017,7,generalist,generalist
Ecology Woods,9,7/1/2017,5,"Halysidota tessellaris (J.E.Smith, 1797)",Halysidota tessellaris,plants,plants,38,22,40,45,0,234.8397807,,12615,12615,5021.52725,3,9,7,NA,7/1/2017,2017,7,generalist,generalist
Ecology Woods,9,7/1/2017,1,"Manulea bicolor (Grote, 1864)",Manulea bicolor,plants,herbaceous,17,8,24,35,0,184.5650188,,690,690,1398.076616,7,7,1,NA,7/1/2017,2017,7,generalist,generalist
Ecology Woods,9,7/1/2017,1,"Lacinipolia renigera (Stephens, 1829)",Lacinipolia renigera,plants,plants,8,2,21,30,0,126.1445967,also says algae,5011,5011,2797.78205,5,10,6,NA,7/1/2017,2017,7,generalist,generalist
Ecology Woods,9,7/1/2017,1,"Urodus parvula (H.Edwards, 1881)",Urodus parvula,plants,plants,6,5,20,29,0,243.3566978,,218,218,149.4465659,8,8,1,NA,7/1/2017,2017,7,generalist,generalist
Ecology Woods,9,7/1/2017,1,"Melanolophia canadaria (Guenée, 1857) ",Melanolophia canadaria,plants,plants,40,26,36,39,0,328.7446519,0,1738,1738,2045.539044,3,11,9,NA,7/1/2017,2017,7,generalist,generalist
Ecology Woods,9,7/1/2017,1,"Agrotis ipsilon (Hufnagel, 1766)",Agrotis ipsilon,plants,plants,45,20,32,51,0,239.3200041,,79493,79493,33056.40415,4,12,9,NA,7/1/2017,2017,7,generalist,generalist
Ecology Woods,9,7/1/2017,4,"Acrolophus popeanella (Clemens, 1859)",Acrolophus popeanella,plants,herbaceous,2,2,25.5,38,0,271.51641,,3344,3344,2245.914321,6,10,5,NA,7/1/2017,2017,7,generalist,generalist
Ecology Woods,9,7/1/2017,3,"Macaria aemulataria Walker, 1861",Macaria aemulataria,plants,plants,9,7,22,28,0,224.9807757,,1620,1620,2864.804775,3,9,7,NA,7/1/2017,2017,7,generalist,generalist
Ecology Woods,9,7/1/2017,1,"Eupithecia miserulata Grote, 1863",Eupithecia miserulata,plants,plants,68,35,12,20,0,275.2773369,,2060,2060,1410.212657,3,11,9,NA,7/1/2017,2017,7,generalist,generalist
Ecology Woods,9,7/1/2017,3,"Eutrapela clemataria (Abbott & Smith, 1797) ",Eutrapela clemataria,plants,plants,37,27,38,56,0,299.4806591,,4795,4795,832.7385387,3,11,9,NA,7/1/2017,2017,7,generalist,generalist
Ecology Woods,9,7/1/2017,1,"Scolecocampa liburna (Geyer, 1837) ",Scolecocampa liburna,plants,woody,6,6,35,43,0,232.3169363,also detritophagous,1523,1523,4043.829694,6,9,4,NA,7/1/2017,2017,7,generalist,generalist
Ecology Woods,9,7/1/2017,5,"Crambus agitatellus Clemens, 1860",Crambus agitatellus,plants,herbaceous,NA,NA,17,22,0,NA,no host plant genera specified,4304,4304,621.9317247,5,9,5,NA,7/1/2017,2017,7,NA,NA
Ecology Woods,9,7/1/2017,10,"Acrolophus plumifrontella (Clemens, 1859)",Acrolophus plumifrontella,plants,herbaceous,1,1,26,36,0,0,,1108,1108,577.3009626,6,9,4,NA,7/1/2017,2017,7,specialist,specialist
Ecology Woods,9,7/1/2017,1,"Automeris io (Fabricus, 1775)",Automeris io,plants,plants,123,60,50,80,0,251.7632765,,8556,8556,4569.38808,2,10,9,NA,7/1/2017,2017,7,generalist,generalist
Ecology Woods,9,7/1/2017,1,"Noctua pronuba (Linnaeus, 1758)",Noctua pronuba,plants,plants,17,14,50,60,1,243.3017215,,320498,100000,6439.634797,3,11,9,NA,7/1/2017,2017,7,generalist,generalist
Ecology Woods,9,7/1/2017,1,"Speranza pustularia (Guenée, [1858])",Speranza pustularia,plants,woody,8,6,18,27,0,437.5198807,0,5415,5415,609.7300142,5,10,6,NA,7/1/2017,2017,7,generalist,generalist
Ecology Woods,9,7/1/2017,1,"Dichomeris punctidiscellus (Clemens, 1863)",Dichomeris punctidiscellus,unknown,unknown,NA,NA,18,18,0,NA,unknown host plant,256,256,236.0769705,4,7,4,NA,7/1/2017,2017,7,NA,NA
Ecology Woods,9,7/1/2017,1,"Catastega aceriella Clemens, 1861",Catastega aceriella,plants,woody,4,3,16,17,0,206.0886082,,368,368,324.3137262,5,6,2,NA,7/1/2017,2017,7,generalist,generalist
Ecology Woods,9,7/1/2017,1,"Parallelia bistriaris Hübner, 1818 ",Parallelia bistriaris,plants,woody,4,4,33,43,0,214.0484653,0,3096,3096,577.5179887,2,9,8,NA,7/1/2017,2017,7,generalist,generalist
Ecology Woods,9,7/1/2017,8,"Chionodes thoraceochrella (Chambers, 1872)",Chionodes thoraceochrella,plants,woody,4,4,10,12,0,242.387948,,838,838,707.6196973,6,11,6,NA,7/1/2017,2017,7,generalist,generalist
Ecology Woods,9,7/1/2017,1,"Coleophora laticornella Clemens, 1860",Coleophora laticornella,plants,woody,3,2,9,10,0,165.893004,,76,76,216.1000735,6,6,1,NA,7/1/2017,2017,7,generalist,generalist
Ecology Woods,9,7/1/2017,1,"Scardiella approximatella (Dietz, 1905)",Scardiella approximatella,other,detritivore,NA,NA,15,15,0,NA,detritivore,225,225,299.0568958,6,8,3,NA,7/1/2017,2017,7,NA,NA
Ecology Woods,9,7/1/2017,1,"Martyringa latipennis (Walsingham, 1882) ",Martyringa latipennis,unknown,unknown,NA,NA,15,15,0,NA,unknown host plant,204,204,215.504422,6,8,3,NA,7/1/2017,2017,7,NA,NA
Ecology Woods,9,7/1/2017,1,"Heterocampa obliqua Packard, 1864 ",Heterocampa obliqua,plants,woody,1,1,37,53,0,0,,826,826,554.9071876,5,8,4,NA,7/1/2017,2017,7,specialist,specialist
Ecology Woods,9,7/1/2017,3,"Pseudeustrotia carneola (Guenée, 1852) ",Pseudeustrotia carneola,plants,plants,6,4,20,24,0,217.0071168,0,3781,3781,828.2417292,5,10,6,NA,7/1/2017,2017,7,generalist,generalist
Ecology Woods,9,7/1/2017,1,"Nemoria bistriaria Hübner, 1818 ",Nemoria bistriaria,plants,plants,10,7,22,25,0,224.839981,0,1869,1869,867.8888922,3,10,8,NA,7/1/2017,2017,7,generalist,generalist
Ecology Woods,9,7/1/2017,1,"Eudonia strigalis (Dyar, 1906)",Eudonia strigalis,unknown,unknown,NA,NA,10,17,0,NA,unknown host plant,639,639,489.9522465,5,9,5,NA,7/1/2017,2017,7,NA,NA
Ecology Woods,9,7/1/2017,2,"Nola clethrae Dyar, 1899 ",Nola clethrae,plants,woody,2,2,16.5,16.5,0,247.469158,,259,259,344.7624109,3,7,5,NA,7/1/2017,2017,7,generalist,generalist
Ecology Woods,9,7/1/2017,2,"Acrolophus texanella (Chamber, 1878)",Acrolophus texanella,plants,herbaceous,NA,NA,19,19,0,NA,no host plant genera specified,735,735,503.8376788,6,7,2,NA,7/1/2017,2017,7,NA,NA
Ecology Woods,9,7/1/2017,1,"Glenoides texanaria (Hulst, 1888) ",Glenoides texanaria,other,other,NA,3,15,22,0,NA,lichens,2331,2331,1651.890995,6,11,6,NA,7/1/2017,2017,7,NA,NA
Ecology Woods,9,7/1/2017,1,"Lithacodia musta (Grote & Robinson, 1868)",Lithacodia musta,unknown,unknown,NA,NA,15,19,0,NA,unknown host plant,1068,1068,522.6897944,5,9,5,NA,7/1/2017,2017,7,NA,NA
